source_row,warehouse,warehouse_name,barcode,name,stock_amount,price
3710,8,לשם,7290000453385,פאקא אינסטנט שמרים יבשים,20,17.9
3711,8,לשם,7290000572222,חלבה אחוה 500גר 24 יח (אחדו),20,14.9
3712,8,לשם,7290001713242,"""עלמה"" אשפתון עם ידיות 25 יח' 75*90",20,12.9
3713,8,לשם,7290002007302,סוכריות קישוט צהוב,20,5.9
3714,8,לשם,7290002008989,קישקשים 225יח הנמל,20,9.9
3715,8,לשם,7290002319467,אורגנו 35 גר' *12 (מיה ),20,7.9
3716,8,לשם,7290002973812,קמח שטיבל כוסמין 80%,20,13.9
3717,8,לשם,7290003578108,אננס חתוך800אלסקה,20,8.95
3718,8,לשם,7290004006136,"מגב לשיש 20 ס""מ",20,4.9
3719,8,לשם,7290006873811,"יין אדום יבש מרלו 750 מ""ל",20,24.9
3720,8,לשם,7290008335560,סיגרים בשר 600 גר' פקנטי (צח ),20,16.9
3721,8,לשם,7290008423069,תיבול שניצל וינאי 400 גרם,20,19.9
3722,8,לשם,7290008909884,קולה זירו 350 זכוכית (קוקה קולה),20,7.9
3723,8,לשם,7290011091323,זעתר בלאדי 120 ג,20,19.9
3724,8,לשם,7290011431501,שקיות אשפה 75/90 אפור 25 יח' שמאי,20,19.9
3725,8,לשם,7290011431570,מיכל 3 קג (שמאי),20,7.9
3726,8,לשם,7290011431822,מפות שישיות עבה במיוחד קריסטלי כחול ר. שמאי,20,11.9
3727,8,לשם,7290011593087,שמן זית סבא חביב כתית,20,49.9
3728,8,לשם,7290011656607,מזרק ג'לי בטעם תות שדה ופטל,20,4.9
3729,8,לשם,7290011656690,ממתק ג'לי ראשי כוחות חירום 40 גרם,20,6.9
3730,8,לשם,7290012117091,אבקת כביסה מקסימה סנסיטיב 6 קג,20,54.9
3731,8,לשם,7290012823947,סנו מקסימה מרכך פרפיום קריסטל 750 מל,20,18.9
3732,8,לשם,7290013116024,פריכיות כוסמת מליחות מעודנת 160 גרם,20,10.9
3733,8,לשם,7290013536143,קמח חיטה מלא - בר ולחם,20,8.9
3734,8,לשם,7290014256637,מוסקטו Buzz,20,29.9
3735,8,לשם,7290014758124,יוגורט 3%,20,2.5
3736,8,לשם,7290015008037,להבונים 50 יח ר.שמאי 4 שעות,20,10.9
3737,8,לשם,7290015037136,עלי חסה רומיין מגשית ס.כפרי,20,11.9
3738,8,לשם,7290016667486,פריכיות כוסמת דל נתרן 130 גר(נאמן),20,9.9
3739,8,לשם,7290017617275,סטארקיסט ממרח טונה 3*160,20,16.9
3740,8,לשם,7290017715476,תומר תירס גרגירים,20,4.9
3741,8,לשם,7290018204184,מרקיות 100 יח' למיקרוגל ר. שמאי,20,18.9
3742,8,לשם,7290018441480,בן&ג'ריס פיינט סורבה פינה קולדה,20,25.9
3743,8,לשם,7290018471111,שוופס ליים מוחיטו 330 גר,20,5.9
3744,8,לשם,7290018471944,שוופס למונייד 1.5 (יפאורה),20,7.9
3745,8,לשם,7290018608555,תבניות ארוזות גדול 5 יח,20,9.9
3746,8,לשם,7290019153085,שוופס מוחיטו,20,7.9
3747,8,לשם,7290019324362,גביע גומי 200 גרם,20,11.9
3748,8,לשם,7290019587729,פילה דג ברבוניה 400 גרם,20,26.9
3749,8,לשם,7290019603559,חומוס ענק מובחר 1 ק'ג,20,24.9
3751,8,לשם,7290100984444,דבק מהיר (זוג ) מוניקס (ר. שמאי),20,3.9
3752,8,לשם,7290104725562,שוש 65 גר` רביעיה,20,8.9
3753,8,לשם,7290105439505,מיונז לייט מאסטר שף,20,13.9
3754,8,לשם,7290106571709,"רוטב צ'ילי מתוק כשל""פ 290 מ'יל *9 אוסם",20,12.9
3755,8,לשם,7290107947466,חטיף אנרג'י מצופה טעמי 168 גר' (שטראוס),20,14.9
3756,8,לשם,7290107956642,תרסיס שמן זית 150 מל,20,20.9
3757,8,לשם,7290108351552,סנו ג'ט פלוס לנקוי כללי,20,12.9
3758,8,לשם,7290108352825,"סנו סושי ""ספוג הפלא נירוסטה"" (שופרסל)",20,9.9
3760,8,לשם,7290108357370,רצפז פ.הום אולטרה פר,20,22.9
3761,8,לשם,7290108358889,סנו סושי כיסוי ניילון עם גומי למגש XXL 15 יחידות,20,18.9
3762,8,לשם,7290110325510,יופלה טיוב בטעם וניל *6,20,16.9
3763,8,לשם,7290111353550,חמאת בוטנים 300 גר' קליית גת,20,14.9
3764,8,לשם,7290112492746,שמפו ומרכך 2 ב -1 פינוק לסירוק קל לילדים,20,16.9
3765,8,לשם,7290112498922,מאגדת מיני מגנום שוקולד לבן,20,29.9
3766,8,לשם,7290113455320,שטיח חמוץ פירות כחול צהוב 900 גרם,20,25.9
3767,8,לשם,7290115480368,קולור קאצ'ר דפים למכונת כביסה צבע 22 יחידות,20,18.9
3768,8,לשם,7290116930718,מעדן תנובה דיאט בטעם שוקולד וקרמל מלוח,20,5.5
3769,8,לשם,7290116931524,פרוסות גאודה עמק 200 גר,20,25.9
3770,8,לשם,7290116936154,ג'לי בטעם לימון 125 גרם,20,3.5
3772,8,לשם,7290119382552,קפה נמס 200 גרם +תוספת,20,29.9
3773,8,לשם,7290119383535,מילקי שכבות בטעם ממולדה 108 גרם,20,3.9
3774,8,לשם,7290120320390,צלחות ענק פס זהב ספיר 10 יח',20,17.9
3775,8,לשם,7290121920377,מילקה אקסטרה קקאו 90 גרם,20,7.9
3777,8,לשם,7291049240165,קעקועים ביתר ירושלים,20,8.9
3778,8,לשם,7296015138484,מקל מואר עם דגל,20,7.9
3779,8,לשם,7622202269738,מילקה שוקולד חלב עם צימוקים ואגוזים 90 גרם,20,7.9
3780,8,לשם,7791293048857,"אקס 150 מ""ל 1710 חום",20,13.5
3781,8,לשם,7896423481853,חטיף סניקרס דארק 42 גרם,20,9.9
3782,8,לשם,8000500247167,רושר בונ קולקשיין (גבי ובניו),20,59.9
3783,8,לשם,8005110002533,רוטב עגבניות דטריני 400 גר',20,15.9
3784,8,לשם,8423207206501,מרבה סלים דליס חצי מצופה,20,16.9
3785,8,לשם,8700216891103,טיטולי פמפרס פרימיום מידה 5 24 יח,20,39.9
3786,8,לשם,7296060000620,כבש צלעות חלק מחפוד בשר השומרון,19.836,239.9
3788,8,לשם,7290004329990,שניצל עוף פרוס בלדי,19.519,59.9
3789,8,לשם,7290004194260,שוקיים עוף ארוז מחפוד,19.482,39.9
3790,8,לשם,974073,טורטיה 320גר,19,9.9
3791,8,לשם,80001799,וופל טורטיה לבן 21 גר' (קואופ ),19,4.9
3792,8,לשם,80052883,טיק טק מנטה,19,3.9
3794,8,לשם,729000498423,חלה מתוקה ברמן,19,11.9
3795,8,לשם,792000498409,חלה חצי מתוקה ברמן,19,10.9
3796,8,לשם,835811001713,ניילון נצמד 150 מטר,19,17.9
3797,8,לשם,835811001829,מגש מלבן שקוף ונציה 30.5 סמ,19,12.9
3798,8,לשם,835811002635,נייר אפיה בגליל 25 מטר,19,18.9
3799,8,לשם,835811006305,כוסות קרטון 50 יח',19,19.9
3800,8,לשם,3890000781019,"בלוגה נובל וודקה 700 מ""ל",19,159.9
3801,8,לשם,4974052802300,טוש ארטליין 90 שחור (רותם ),19,7.9
3802,8,לשם,5202175001515,נאצוס בטעם מלוח 225 גרם,19,11.9
3803,8,לשם,5740900403239,ממרח לורפק 250 ללא מלח(שטראוס),19,24.9
3804,8,לשם,5900020047915,קראנץ טריפל 18*375גרם N3,19,25.9
3805,8,לשם,7290000042503,חלב עמיד 1 לי' % 3 תנובה,19,10.9
3806,8,לשם,7290000068206,ג'לי משמש 85 גר'*12 (אוסם ),19,7.9
3807,8,לשם,7290000068282,מנה חמה פירה+ירקות(כשלפ),19,8.9
3808,8,לשם,7290000070353,אבקת מרק בצל 400 ג-*6 (אוסם),19,29.9
3809,8,לשם,7290000072630,קטשופ חריף 750גר*9 אוסם,19,16.9
3810,8,לשם,7290000104911,לקט נורמנדי ***חדש! 800 12 גרם(תספ),19,22.9
3811,8,לשם,7290000111360,חרדל תלמה 250 גר,19,9.9
3812,8,לשם,7290000135113,TEN XL נענע ליים 250 מל(טמפו),19,4.9
3813,8,לשם,7290000194288,מטחי החתלה האגיס,19,25.9
3814,8,לשם,7290000286761,סנו סושי צמד פלסטיק נצמד קואופ,19,12.9
3815,8,לשם,7290000572628,"חלבה חטיף אישי ""ללא סוכר""(אחוה)",19,18.9
3816,8,לשם,7290001136287,"שמפו נקה 7 רכיל 750 מ""ל(סנו)",19,12.9
3817,8,לשם,7290002007746,צבע מאכח כחול,19,3.9
3818,8,לשם,7290002793311,סט מילוי גז 60,19,59.9
3819,8,לשם,7290003054657,חרדל דיג'ון חלק דיפלומט (ענבר ),19,13.9
3820,8,לשם,7290003078318,"רוזמרין 40 גרם ""פרג""",19,19.9
3821,8,לשם,7290003643738,חיטה 500 גרם סוגת,19,6.9
3822,8,לשם,7290003996629,לקט בייבי מגשית - חסלט יעל,19,11.9
3823,8,לשם,7290004006129,קשיות פלסטיק שחורות 225 יח,19,7.9
3824,8,לשם,7290004634162,מיכל גז 0.460 ג'(גל סחר),19,42.9
3825,8,לשם,7290005084355,Dual care - משחת שיניים להגנה כפולה לשיניים רגישות,19,26.9
3826,8,לשם,7290005277115,בלונים בשקית 50 יח(הבלון),19,11.5
3827,8,לשם,7290006492685,לאבנה עיזים 5%,19,24.9
3828,8,לשם,7290006492852,גבינת עיזים למריחה 5%,19,19.9
3830,8,לשם,7290010154029,אריסה מתוקה ביטון 250 גר' (נטו ),19,15.9
3831,8,לשם,7290010623013,עיפרון+מחק KIDS ART,19,4.9
3832,8,לשם,7290011695699,רשת לכבד קטנה ידית עץ,19,16.9
3833,8,לשם,7290011870232,סוללות פוגיקום 8,19,14.9
3834,8,לשם,7290012454257,שזיף מיובש ללא גרעין 200ג'(מיה),19,12.9
3835,8,לשם,7290012645389,יוגורט עיזים(שטראוס),19,27.9
3836,8,לשם,7290013027399,לחם אנגל 100 קל 500ג',19,18.9
3837,8,לשם,7290013268891,סנו אוקסיג'ן ג'ל 3 ליטר,19,34.9
3838,8,לשם,7290013454010,בדי בדיקה עדי צח,19,8.9
3839,8,לשם,7290014803947,מטליות מייקרופייבר (נאמן),19,12.9
3840,8,לשם,7290015008549,פתיל צף מתומן גדול,19,3.9
3841,8,לשם,7290015008693,צלחות ענק צבעוני 25יח,19,11.9
3842,8,לשם,7290015008754,תבניות עם מכסה 5 יח',19,9.9
3843,8,לשם,7290015603522,נוזל אגוזי קוקוס 400 מל,19,5.9
3844,8,לשם,7290016006377,שוופס מוגז תות ליים 330 *24 (יפאורה,19,5.9
3845,8,לשם,7290016102703,צלחות קטן שקופות קריסטל 25 יח',19,6.9
3846,8,לשם,7290016102734,קעריות אובלי,19,5.9
3847,8,לשם,7290016102871,תבניות קטנות+מכסה שמאי,19,9.9
3848,8,לשם,7290016667578,"ניוקי מתפוח אדמה 1 ק""ג(נאמן)",19,14.9
3849,8,לשם,7290017969183,צלחות קטן מתכלות 20 יח',19,11.9
3851,8,לשם,7290018755877,מאגדות מגנום קלאסי,19,37.9
3852,8,לשם,7290018972526,מיקס תות בננה פרוזן 300 גרם,19,15.9
3853,8,לשם,7290019056607,ספרינג תפוחים 1.5 *-12(יפאורה),19,7.9
3854,8,לשם,7290019324287,גביע גומי בלוק אדום 200 גרם,19,11.9
3855,8,לשם,7290019481973,שקיות אוכל עם ידיות 25*35 גדולות,19,12.9
3856,8,לשם,7290019621348,חליטת גלילית 25 גרם,19,21.9
3857,8,לשם,7290019750673,עלמה כיסוי ניילון לתבנית עם גומי 20 יח',19,9.9
3858,8,לשם,7290019939801,עוגיות מיני קוקיס כרמית,19,17.9
3859,8,לשם,7290020238108,פירה 300 גר' מיה,19,13.9
3860,8,לשם,7290100685341,מרק עוף-טעם עוף 400ג' (ברוך),19,19.9
3861,8,לשם,7290100689301,אבקת מרק בטעם עוף זך 400 גר',19,18.9
3862,8,לשם,7290100701157,"אורז להכנת סושי 1 ק""ג",19,16.9
3863,8,לשם,7290101821151,דבק מגע בשפורפרת 40 מל(רותם),19,5.9
3864,8,לשם,7290106418783,מרשמלו רול כחול לבן 500 גרם,19,29.9
3865,8,לשם,7290108357691,כיף ת.רחצה לעור רגיש,19,12.9
3866,8,לשם,7290108502725,גבינת גאודה פרוסות 400 גר,19,25.9
3868,8,לשם,7290110578459,טעמי Xקרם קרמל מלוח עם שברי פופקורן ומיני קרונפלקס 36 גר,19,5.9
3869,8,לשם,7290111564277,פריכיות דקות משלושה דגנים,19,11.9
3870,8,לשם,7290111564666,כדורי בשר מן הצומח6*500ג' (אוסטיב),19,37.9
3871,8,לשם,7290112001122,טבליות למדיח פיניש קרטונית 50 יח,19,43.9
3872,8,לשם,7290112357113,גרגירי חומוס 380גר,19,6.9
3873,8,לשם,7290112490230,נמס בכוס אפונה(שופרסל),19,8.9
3874,8,לשם,7290112490599,חרדל גרגרים הלמנס,19,18.9
3875,8,לשם,7290112492500,שמפו פינוק שמן קוקוס,19,14.9
3876,8,לשם,7290115190472,נקסט פיין אדג,19,35
3877,8,לשם,7290115190557,נקסט ריסס קצר,19,35
3878,8,לשם,7290115208269,בייגלה פיטנס בטטה 12*150,19,11.9
3879,8,לשם,7290116532769,גרנולה תפוח קינמון חלבון תלמה,19,20.9
3880,8,לשם,7290116536262,"בדין אקסטרה פלוס כחול 960 מ""ל",19,19.9
3881,8,לשם,7290116537214,בדין אקסטרה מרכך כביסה מרוכז 960 מל,19,21.9
3882,8,לשם,7290116935829,יופלה אפרסק ותות 3% 150X8ג',19,38.9
3885,8,לשם,7290117389102,קוקי שקיות לצלייה XL,19,9.9
3886,8,לשם,7290118351900,"צלחת ""7 שקוף 25 יח ""שקד""",19,4.9
3887,8,לשם,7290118428855,טבעול חטיפי כרובית 400 גר,19,39.9
3888,8,לשם,7290119371129,פרו חטיף חלבון ש לבן עוגיות 60 ג,19,14.9
3889,8,לשם,7290119382538,פסק זמן לבן,19,6.9
3890,8,לשם,7290121750042,עלמה שקיות אשפה כתומות 78 90 נשלפות 20 יחידות,19,16.9
3891,8,לשם,7290618235700,"שיפודי במבוק 30 ס""מ",19,4.9
3892,8,לשם,7500443003338,"שוקולד בון בון בד""צ(מעיין)",19,22.9
3893,8,לשם,7622300270506,שוקולד מילקה +שיבולת שועל,19,13.9
3894,8,לשם,8423207208260,מרבה סלים דליס שוקולד חלב ללא גלוטן,19,16.9
3895,8,לשם,8711000601587,ג'ייקובס קרונונג קפה נמס צנצנת 190ג,19,35.9
3896,8,לשם,8801055724284,טסטר צוייס בריסטה 200 גרם,19,49.9
3897,8,לשם,7290015814492,נקניקיות מרגז טלה,18.443,74.9
3899,8,לשם,500193,סוכריה על מקל באבל פופ,18,1
3900,8,לשם,76840100156,בן&גרי גלידה צרי גרסיה 500 מל,18,25.9
3901,8,לשם,835811001126,פירורי לחם זהב בהיר 500 גרם,18,8.9
3903,8,לשם,835811005261,תבנית אלומניום קטנה 30 יח',18,18.9
3904,8,לשם,835811006596,ליפתן הגשה+מכסה 12 יח,18,15.9
3905,8,לשם,835811007678,שקיות אוכל,18,3.9
3906,8,לשם,4000417101211,גליליות שוקולד אגוזים 150 גר,18,20.9
3907,8,לשם,5900020012814,נסקוויק 500 גר' דגנים *16 (אוסם ),18,25.9
3908,8,לשם,7290000052649,פיראוס לבנה 500 גר' %5 (תנ,18,27.9
3909,8,לשם,7290000072241,רוטב לפיצה (אוסם),18,12.9
3910,8,לשם,7290000295794,סנו סושי ספוגיות מתכת שלישייה,18,12.9
3911,8,לשם,7290000347752,ויסוצקי תה ירוק לימונית לואיזה,18,30.9
3912,8,לשם,7290000572673,חלוה חטיף אישי(אחדות)12,18,17.9
3913,8,לשם,7290001041482,זנגויל 50 גר' * 12 (מיה ),18,7.9
3914,8,לשם,7290003031733,פסטרמה גחלים מחפוד 400 (תנט),18,39.9
3915,8,לשם,7290003072842,חזה אווז 100 גר(תנובה),18,37.9
3916,8,לשם,7290003220380,מעדני המלך עוגיות סנדוויץ שוקו 150 גר,18,4.9
3917,8,לשם,7290003643813,שעועית אדומה 500 גר' סוגת (קואופ ),18,11.9
3918,8,לשם,7290003681341,ריבת קונפיטורה תות 340 גר' *12 (מיה ),18,12.9
3920,8,לשם,7290003996605,לקט ים תיכוני (חסלט),18,10.9
3921,8,לשם,7290004137809,פיראוס לאבנה 5%(תנח),18,16.9
3922,8,לשם,7290005384851,מיץ לימון משומר 200מל ויל,18,5.5
3923,8,לשם,7290006666543,סלק 300 גרם,18,22.9
3924,8,לשם,7290008749954,טוב טעם 20 יח מגדים(עלית),18,29.9
3925,8,לשם,7290008801843,קברנה סוביניון,18,35.9
3926,8,לשם,7290008802291,מרלו,18,46.9
3927,8,לשם,7290012962967,מטלית מיקרופייבר 30X30 *5(אינטרסן),18,9.9
3928,8,לשם,7290013117526,בצק שמרים -9 יחידות למאפים( מתוק תנו),18,24.9
3929,8,לשם,7290013358370,פרורי לחם מוזהב יפני 350 גר(גוילי),18,12.9
3930,8,לשם,7290013389145,ניוקי מיני 500 גר,18,7.9
3931,8,לשם,7290013906052,נקניקיות פרגיות 300 ג(טיב),18,16.9
3932,8,לשם,7290013906946,פסטרמה כתף 120ג מחפוד(תנובה,18,25.9
3933,8,לשם,7290014762947,לאבנה גלילית 11% 750 גרם,18,31.9
3934,8,לשם,7290015008747,תבניות ארוזות עם מכסה 5 יח,18,9.9
3935,8,לשם,7290015282734,מטבוחה ביתי 200ג(שש,18,14.9
3936,8,לשם,7290016302042,מארז פרנה *4,18,26.9
3937,8,לשם,7290016898064,תבניות גדולות 4 יח(ר שמאי),18,11.9
3938,8,לשם,7290016898279,סלטיות גדולות קרם 10 יח(שמאי),18,7.9
3939,8,לשם,7290017065168,גבינה כחולה 30%,18,24.9
3940,8,לשם,7290017065526,קוואטרו פורמאג'י 26%,18,36.9
3941,8,לשם,7290017088983,טיטולים בייביסיטר NB מידה 2 (אמוץ),18,33.9
3942,8,לשם,7290018517901,300 גרם צנימים מרובעים,18,14.9
3943,8,לשם,7290018720547,(12)השחר עוגיות במילוי אגוזי לוז 160 גר',18,12.9
3944,8,לשם,7290018790472,קרקר דק קרנצ'י זיתים 140 גרם,18,9.9
3945,8,לשם,7290018860991,אטריות ביצים רחבות 400 גרם,18,8.9
3946,8,לשם,7290018935392,סכין קלאסיק קרם ארוז 10 יח,18,5.9
3947,8,לשם,7290019056317,שוופס RUSSCHIAN,18,13.9
3948,8,לשם,7290019056898,שוופס סודה בטעם לימון,18,4
3949,8,לשם,7290019153269,שוופס סודה אננס 1.5 לי רביעיה (פיאורה',18,14.9
3950,8,לשם,7290019481102,כוסות פלסטיק אמריקאיות 25 יח 16oz אדום/לבן,18,10.9
3951,8,לשם,7290019481423,נייר אפייה תואם נינג'ה 30 יח,18,5.9
3952,8,לשם,7290019603337,ג'לי משמש 90 גרם,18,5.9
3953,8,לשם,7290019899464,המבורגר יונה בשרים 500 גרם,18,45.9
3954,8,לשם,7290020130235,תבניות ארוזות R88 =+מכסה= 8+8 אינגליש ארוך אחת שתיים ר. שמאי עד''ח,18,9.9
3955,8,לשם,7290020244413,גרגירי חומוס 400 גרם - תומר,18,6.9
3956,8,לשם,7290020253132,כפות הגשה,18,5.9
3957,8,לשם,7290100685136,מרק טעם עוף 1 קג' (אוסם ),18,19.9
3958,8,לשם,7290108352207,קפסולות כביסה סנו 40 יח`,18,36.9
3959,8,לשם,7290108353822,נקה שמפו ש.שועל 750,18,12.9
3960,8,לשם,7290108355154,שמפו נקה 7,18,12.9
3961,8,לשם,7290108501490,גבינת מוצרלה פרוסות 150 גרם,18,17.9
3962,8,לשם,7290108502305,גבינת גרנה פדנו משולש,18,23.9
3963,8,לשם,7290110114404,"NM סודה תפוח נענע עדין 250 מ""ל",18,4.5
3964,8,לשם,7290110555344,נמס אייס בטעם וניל,18,8.9
3965,8,לשם,7290111342042,כריות יפניות אנטיבקטריאליות,18,12.9
3966,8,לשם,7290111357176,יוגטה מרשמלו קוביות 150 גרם,18,8.9
3967,8,לשם,7290112343260,רוטב שמנת קלאסי(שטראוס),18,13.9
3968,8,לשם,7290112490032,נמס בכוס תירס 45 גר(שופרסל),18,8.9
3969,8,לשם,7290112964410,רוטב אלף האיים לסלט(אוסם),18,12.9
3970,8,לשם,7290112964472,רוטב שום 295 גר*9(אוסם),18,12.9
3972,8,לשם,7290115190076,מרלבורו גולד 100S,18,44
3973,8,לשם,7290117381182,מאסטר שף רוטב סרירציה 360 מל,18,18.9
3974,8,לשם,7290118351122,תבניות אלומניום עמוקות 7 יח,18,7.9
3976,8,לשם,7290118423683,בייגלה שטוחים חמוץ חריף 300 גר,18,12.9
3977,8,לשם,7290118426844,אסם אבקת מרק בצל כשלפ 400 גרם,18,29.9
3978,8,לשם,7290119377688,פרו חטיף חלבון טריקולד 60 גרם,18,14.9
3979,8,לשם,7290119382996,תירס קראנצ'י ללא סוכר 380ג שטראוס,18,9.9
3980,8,לשם,7290119776795,F&V מנגו תפוח בננה ופרח הפסיפלורה 1 ליטר,18,11.9
3981,8,לשם,7290120320611,תערובת להכנת פנקייק,18,17.9
3982,8,לשם,7290120320802,כוס קרטון מבודדות 3 שכבות 25 יח OZ12,18,11.9
3983,8,לשם,7290122780314,חומוס אבו מרוואן 225 גר',18,11.9
3984,8,לשם,7290122781663,אסם פתיתים אפויים ללא גלוטן 350 גרם,18,13.9
3985,8,לשם,7296015004222,דגל 60*80,18,8.9
3986,8,לשם,7509546688893,קולגייט אדומה ביטיוב,18,19.9
3987,8,לשם,7613033548192,פיטנס שוקלד מריר(אוסם),18,25.9
3988,8,לשם,7896423488883,חטיף סניקרס לבן 42 גרם,18,9.9
3989,8,לשם,8000380003723,לואקר עם אגוזים,18,15.9
3990,8,לשם,8000380003761,גרנד פטיסרי קוקוס,18,15.9
3991,8,לשם,8000500406069,ביצים קינדר 3 יח' מותגים,18,19.9
3992,8,לשם,8006540806494,אולוויז מגני תחתון אקסטרה לונג 58יח,18,22.9
3993,8,לשם,8006540910399,לנור מרכך מרוכז בניחוח אריאל 819 מל,18,14.9
3994,8,לשם,8008343880664,פנה ללא גלוטן 400 גר,18,13.9
3995,8,לשם,8076809513395,רוטב פומודורו ברילה 400 גר',18,22.9
3996,8,לשם,8076809545457,פסטה ברילה צינורות ללא גלוטן,18,19.9
3997,8,לשם,8410104039134,פיניש מנקה ומחדש מדיח כלים *12,18,20.9
3998,8,לשם,8423207208697,חטיפי בריאות סלים דליס קידס לבן (16),18,16.9
3999,8,לשם,8698996007497,נייר מגבת מטבח 6 יח,18,11.9
4000,8,לשם,8719200998032,מזולה בטעם חמאה 250 גר(שופרסל),18,11.9
4001,8,לשם,8720181043093,אקס דאו. ספריי אפולו 150 מל,18,15.9
4002,8,לשם,7290004194345,שניצל עוף פרוס,17.209,55.9
4003,8,לשם,480006,אוכמניות ארוז (ביכורי שדה),17,19.9
4004,8,לשם,35000458476,קולגייט מברשת ילדים 2+ מארז רביעייה,17,29.9
4005,8,לשם,44164102453,נרונים 72/6,17,39.9
4007,8,לשם,835811000440,צלחות קשיחות חפ 1קג הנמל,17,23.9
4008,8,לשם,835811004509,קערה גדולה לסלט הנמל,17,10.9
4009,8,לשם,835811006244,צלחות מתכלות גדולות הנמל,17,13.9
4010,8,לשם,835811007661,שקיות הקפאה הנמל,17,8.9
4011,8,לשם,1230000116022,המבורגר ביונד מיט מארז זוגות,17,31.9
4012,8,לשם,5000159561228,מרס מיני מיקס 400 גרם,17,31.9
4013,8,לשם,5014271400426,מעדן תות שדה 284 גרם,17,26.9
4014,8,לשם,5054563205964,"אקווה פרש משחת שיניים אקטיב וויט 125 מ""ל",17,12.9
4015,8,לשם,5060517886486,מונסטר ENERGY פח 500 מל(קוקה),17,9.9
4016,8,לשם,5986736138079,נר מספר 7,17,4.5
4017,8,לשם,7290000061764,נס קפה רד מאג,17,25.9
4018,8,לשם,7290000068152,"רוטב צלי -אבקה כשל""פ-(אוסם)",17,5
4019,8,לשם,7290000077253,לחמית כפרית 190ג' (אוס),17,10.9
4020,8,לשם,7290000080765,טוסטעים עם שומשום (אוסם),17,13.9
4021,8,לשם,7290000137513,גלידונים משפחתית שטראוס,17,59.9
4022,8,לשם,7290000292533,סנו ג'ל לניקוי כללי 1 ל',17,19.9
4023,8,לשם,7290000379609,לחמניה ארוכה שומשום(אנגל),17,4.5
4024,8,לשם,7290000514307,"שימורים אפונה וגזר ""תמי""",17,6.9
4025,8,לשם,7290001136683,מרכך נקה 7 ירוק 750 קואופ,17,12.9
4026,8,לשם,7290001468708,קורנפלור 500 גר' (נאמן ),17,6.9
4027,8,לשם,7290002007487,צמר פלדה,17,3.9
4028,8,לשם,7290002105749,בקר טחון נקי 1 קג 8 מחפוד (עוף ירושלים ),17,49.9
4029,8,לשם,7290002331322,נביעות מים 1.5 שישיה(קולה),17,15.9
4030,8,לשם,7290002769910,עוגיות ללא סוכר 350 גרם,17,12.9
4031,8,לשם,7290002881742,לבבות דקל פרוס תומר 410 גרם,17,9.5
4032,8,לשם,7290002994848,פיתה זעתר,17,5.9
4033,8,לשם,7290003643714,חומוס סוגת 500 גר' (קואופ ),17,9.9
4034,8,לשם,7290004011796,קבבונים אל גאוצ'ו 400 ג'(נטו),17,24.9
4035,8,לשם,7290004075231,אנטריקוט דק דק מחפוד,17,36.9
4036,8,לשם,7290004575823,פרח פרווה 8 יח,17,24.9
4037,8,לשם,7290005429279,אבקת כביסה מקסימה 6 קג(סנו,17,54.5
4038,8,לשם,7290005605994,פאנטה קלאסי 350 מל(קוקה),17,7.9
4039,8,לשם,7290006784360,ספריי חלונות 1 ליטר סנט מוריץ,17,7.9
4040,8,לשם,7290006983176,לחמית שיפון 230 גר' *10,17,10.9
4041,8,לשם,7290008423014,פלפל שחור גרוס(פרג),17,18.9
4042,8,לשם,7290010154685,סלט שום כתוש,17,15.9
4043,8,לשם,7290010259007,בישקוטים וילי פוד,17,8.9
4045,8,לשם,7290011091477,מלח לימון (פרג),17,17.9
4046,8,לשם,7290012227998,חזה בקר 120 גר',17,17.9
4047,8,לשם,7290013269287,ג'ל כביסה מקסימה מאסק 3 ל' קואופ,17,34.9
4048,8,לשם,7290013269645,ריצפז פרש מטליות ריצפה לחות 10 יח (סנו,17,13.9
4049,8,לשם,7290013269751,מטליות לחות ריצפז בניחוח מלון בוטיק,17,13.9
4050,8,לשם,7290013848758,ג'ל כביסה מקסימה בייבי סנסטיב 3ל (סנו),17,34.9
4051,8,לשם,7290014083165,פסטה ניוקי 500 גר' ויליפוד,17,10.9
4052,8,לשם,7290014258716,מטרנה צמחית 700 גר' 12 יח' (קשת ),17,55.9
4053,8,לשם,7290016102239,נר נשמה 48 שעות ר.שמאי,17,4.9
4054,8,לשם,7290016144000,קמח חיטה 80%,17,9.9
4055,8,לשם,7290016144109,קמח פיצה,17,14.9
4056,8,לשם,7290016302059,מארז 10 ביס פרנה,17,15.9
4057,8,לשם,7290016492132,תערובת תבלינים טוסקנה,17,17.9
4058,8,לשם,7290016717754,ישן נושן,17,23.9
4059,8,לשם,7290017058092,שיבולת שועל (פתיתים שלמים) 500 גרם,17,8.9
4060,8,לשם,7290017068855,סוכריות לקישוט בטעם שוקולד,17,10.9
4061,8,לשם,7290017068978,שיבולת שועל מלאה 500 גר,17,10.9
4062,8,לשם,7290017068985,שיבולת שועל עבה 500 גר,17,10.9
4063,8,לשם,7290017217970,"שקיות זיפר - להקפאה 17*22 ס""מ",17,6.9
4064,8,לשם,7290017470719,מגש מחולק עגול קטן,17,8.9
4065,8,לשם,7290017470740,קערה לאירוח ענק,17,11.9
4066,8,לשם,7290018296240,פיתה בצל,17,5.9
4067,8,לשם,7290018608432,תבניות אינגליש מקרטון 3 יח,17,9.9
